periode_data,type_operasi,area_operasi,jumlah_bus,jumlah_penumpang
202108,RS KANKER DHARMAIS,JAKARTA,43,1397
202108,RS UKI CAWANG,BEKASI,19,317
202108,RS UKI CAWANG,BOGOR,24,415
202108,Puskesmas Kemayoran,RS Wisma Atlet,1,10
202108,Puskesmas Kemayoran,RS Wisma Atlet,1,6
202108,RS Marinir Cilandak,RS Wisma Atlet,1,20
202108,Puskesmas Ciracas,RS Wisma Atlet,1,18
202108,Puskesmas Ciracas,RS Wisma Atlet,1,6
202108,RS Marinir Cilandak,RS Wisma Atlet,1,6
202108,Puskesmas Ciracas,RS Wisma Atlet,1,13
202108,Puskesmas Makasar (UPAS),RS Wisma Atlet,1,1
202108,RS Marinir Cilandak,RS Wisma Atlet,1,12
202108,Puskesmas Tanjung Priok,RS Wisma Atlet,1,16
202108,Puskesmas Kemayoran,RS Wisma Atlet,1,5
202108,RS Marinir Cilandak,RS Wisma Atlet,1,10
202108,Puskesmas Makasar (UPAS),RS Wisma Atlet,1,2
202108,Puskesmas Ciracas,RS Wisma Atlet,1,12
202108,Puskesmas Makasar (UPAS),RS Wisma Atlet,1,1
202108,Puskesmas Ciracas,RS Wisma Atlet,1,40
202108,Puskesmas kemayoran,RS Wisma Atlet,1,11
202108,Puskesmas Makasar   ,RS Wisma Atlet,1,1
202108,Puskesmas Ciracas,RS Wisma Atlet,1,8
202108,Puskesmas Koja,RS Wisma Atlet,1,7
202108,Puskesmas Ciracas,RS Wisma Atlet,1,41
202108,RS Marinir Cilandak,RS Wisma Atlet,1,7
202108,Puskesmas Ciracas,RS Wisma Atlet,1,7
202108,Puskesmas Ciracas,RS Wisma Atlet,1,25
202108,Puskesmas Ciracas,RS Wisma Atlet,1,11
202108,Puskesmas Ciracas,RS Wisma Atlet,1,12
202108,RS Marinir Cilandak,RS Wisma Atlet,1,7
202108,Puskesmas Ciracas,RS Wisma Atlet,1,10
202108,Puskesmas Ciracas,RS Wisma Atlet,1,18
202108,RS Marinir Cilandak,RS Wisma Atlet,1,8
202108,Puskesmas Ciracas,RS Wisma Atlet,1,14
202108,Puskesmas Ciracas,RS Wisma Atlet,1,9
202108,Puskesmas Duren Sawit,RS Wisma Atlet,1,9
202108,Puskesmas Kemayoran,RS Wisma Atlet,1,11
202108,Puskesmas Koja,RS Wisma Atlet,1,5
202108,Puskesmas Ciracas,RS Wisma Atlet,1,23
202108,Puskesmas Ciracas,RS Wisma Atlet,1,11
202108,Puskesmas Duren Sawit,RS Wisma Atlet,1,9
202108,Rusun Pasar Rumput,RS Wisma Atlet,1,36
202108,CILINCING,Sentra Vaksinasi terdekat dari lokasi penjemputan,5,59
202108,KELAPA GADING,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,KOJA,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,PADEMANGAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,5,16
202107,Puskesmas Palmerah,RS Wisma Atlet,1,15
202107,Puskesmas Tanjung Priok Tahap II,RS Wisma Atlet,1,17
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,11
202107,Puskesmas Koja Tahap I,RS Wisma Atlet,1,13
202107,Puskesmas Koja Tahap II,RS Wisma Atlet,1,5
202107,Puskesmas Matraman,RS Wisma Atlet,1,15
202107,Puskesmas Tebet Tahap I,RS Wisma Atlet,1,14
202107,Puskesmas Tebet Tahap II,RS Wisma Atlet,1,41
202107,RSCM IGD Kiara,RS Wisma Atlet,1,16
202107,Puskesmas Kelapa Gading,RS Wisma Atlet,1,14
202107,Puskesmas Cipayung,RS Wisma Atlet,1,10
202107,Puskesmas Cilincing,RS Wisma Atlet,1,15
202107,Puskesmas Cakung,RS Wisma Atlet,1,9
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,14
202107,Puskesmas Ciracas,RS Wisma Atlet,1,22
202107,Puskesmas Pancoran,RS Wisma Atlet,1,10
202107,Puskesmas Kramat Jati,RS Wisma Atlet,1,6
202107,Puskesmas Tanjung Priok,RS Wisma Atlet,1,18
202107,RS Marinir Cilandak,RS Wisma Atlet,1,35
202107,Puskesmas Pasar Minggu,RS Wisma Atlet,1,17
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,13
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,14
202107,Puskesmas Pulo Gadung,RS Wisma Atlet,1,11
202107,Puskesmas Koja Tahap I,RS Wisma Atlet,1,13
202107,Puskesmas Tebet,RS Wisma Atlet,1,6
202107,Puskesmas Koja Tahap II,RS Wisma Atlet,1,18
202107,Puskesmas Matraman,RS Wisma Atlet,1,15
202107,Puskesmas Kelapa Gading,RS Wisma Atlet,1,11
202107,Puskesmas Jatinegara,RS Wisma Atlet,1,8
202107,Puskesmas Cipayung,RS Wisma Atlet,1,9
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,19
202107,RS Marinir Cilandak,RS Wisma Atlet,1,26
202107,Puskesmas Senen,RS Wisma Atlet,1,10
202107,Puskesmas Ciracas,RS Wisma Atlet,1,14
202107,Puskesmas Pancoran,RS Wisma Atlet,1,12
202107,Puskesmas Menteng,RS Wisma Atlet,1,10
202107,Puskesmas Cilincing,RS Wisma Atlet,1,15
202107,Puskesmas Pulo Gadung,RS Wisma Atlet,1,13
202107,Puskesmas Pasar Minggu,RS Wisma Atlet,1,20
202107,Puskesmas gambir,RS Wisma Atlet,1,16
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,15
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,7
202107,Puskesmas Koja Tahap I,RS Wisma Atlet,1,7
202107,Puskesmas Koja Tahap II,RS Wisma Atlet,1,6
202107,Puskesmas Cilincing,RS Wisma Atlet,1,25
202107,Puskesmas Tebet,RS Wisma Atlet,1,21
202107,Puskesmas Ciracas,RS Wisma Atlet,1,11
202107,Puskesmas Kelapa gading,RS Wisma Atlet,1,10
202107,Puskesmas Cipayung,RS Wisma Atlet,1,8
202107,Puskesmas pancoran,RS Wisma Atlet,1,11
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,25
202107,Puskesmas Matraman,RS Wisma Atlet,1,17
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,11
202107,Puskesmas Sawah Besar,RS Wisma Atlet,1,14
202107,Puskesmas Menteng,RS Wisma Atlet,1,8
202107,Puskesmas Kramat Jati,RS Wisma Atlet,1,14
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,12
202107,Puskesmas Pulo Gadung,RS Wisma Atlet,1,11
202107,Puskesmas Gambir,RS Wisma Atlet,1,13
202107,UP. Angkutan Sekolah,RS Wisma Atlet,1,9
202107,Puskesmas Cilincing,RS Wisma Atlet,1,14
202107,Puskesmas Matraman,RS Wisma Atlet,1,14
202107,Puskesmas Kelapa Gading,RS Wisma Atlet,1,10
202107,Puskesmas tebet,RS Wisma Atlet,1,25
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,20
202107,Puskesmas Cilincing,RS Wisma Atlet,1,10
202107,Puskesmas Menteng,RS Wisma Atlet,1,7
202107,Puskesmas Sawah Besar,RS Wisma Atlet,1,14
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,8
202107,Puskesmas Gambir,RS Wisma Atlet,1,14
202107,RS Marinir Cilandak,RS Wisma Atlet,1,21
202107,Puskesmas Cipayung,RS Wisma Atlet,1,29
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,15
202107,Puskesmas Koja Tahap I,RS Wisma Atlet,1,12
202107,Puskesmas Koja Tahap II,RS Wisma Atlet,1,8
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,12
202107,Puskesmas Ciracas,RS Wisma Atlet,1,20
202107,Puskesmas Pancoran,RS Wisma Atlet,1,9
202107,Puskesmas Makasar,RS Wisma Atlet,1,14
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,10
202107,RS Marinir Cilandak,RS Wisma Atlet,1,10
202107,Puskesmas Koja Tahap I,RS Wisma Atlet,1,10
202107,Puskesmas Koja Tahap II,RS Wisma Atlet,1,8
202107,Puskesmas Tebet,RS Wisma Atlet,1,17
202107,Puskesmas Ciracas,RS Wisma Atlet,1,10
202107,Unit Pengelola Angkutan Sekolah ,RS Wisma Atlet,1,1
202107,Puskesmas Pancoran,RS Wisma Atlet,1,24
202107,Puskesmas Cilincing,RS Wisma Atlet,1,13
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,20
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,8
202107,Puskesmas Gambir,RS Wisma Atlet,1,8
202107,Puskesmas Menteng,RS Wisma Atlet,1,9
202107,Puskesmas Tanjung Priok,RS Wisma Atlet,1,10
202107,Rusun Nagrak,RS Wisma Atlet,1,38
202107,Puskesmas Ciracas,RS Wisma Atlet,1,16
202107,Puskesmas Koja,RS Wisma Atlet,1,7
202107,Puskesmas Pulo Gebang,RS Wisma Atlet,1,9
202107,Puskesmas Cipayung,RS Wisma Atlet,1,13
202107,Puskesmas Tebet,RS Wisma Atlet,1,27
202107,Puskesmas Ciracas Tahap II,RS Wisma Atlet,1,13
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,11
202107,Puskesmas Pancoran,RS Wisma Atlet,1,14
202107,Puskesmas Menteng,RS Wisma Atlet,1,11
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,9
202107,Puskesmas Pulo Gadung,RS Wisma Atlet,1,16
202107,Puskesmas Makasar,RS Wisma Atlet,1,7
202107,RS Marinir Cilandak,RS Wisma Atlet,1,17
202107,Puskesmas Cilincing,RS Wisma Atlet,1,11
202107,Puskesmas Koja,RS Wisma Atlet,1,3
202107,Puskesmas Ciracas,RS Wisma Atlet,1,10
202107,Puskesmas Tebet,RS Wisma Atlet,1,17
202107,Puskesmas Cilincing,RS Wisma Atlet,1,15
202107,Puskesmas Matraman,RS Wisma Atlet,1,22
202107,Puskesmas Makasar,RS Wisma Atlet,1,3
202107,Puskesmas Cakung,RS Wisma Atlet,1,10
202107,Puskesmas Senen,RS Wisma Atlet,1,21
202107,Puskesmas Grogol Petamburan,RS Wisma Atlet,1,13
202107,Puskesmas Pancoran,RS Wisma Atlet,1,16
202107,Puskesmas kemayoran,RS Wisma Atlet,1,29
202107,Puskesmas Setia Budi,RS Wisma Atlet,1,12
202107,Puskesmas Pasar Minggu,RS Wisma Atlet,1,15
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,11
202107,Puskesmas Setia Budi Tahap II,RS Wisma Atlet,1,7
202107,Puskesmas menteng,RS Wisma Atlet,1,5
202107,Puskesmas Kelapa Gading,RS Wisma Atlet,1,8
202107,Rusun Nagrak,RS Wisma Atlet,1,11
202107,Rusun Nagrak,RS Wisma Atlet,1,9
202107,Puskesmas Koja,RS Wisma Atlet,1,9
202107,Puskesmas Cilandak,RS Wisma Atlet,1,12
202107,Puskesmas Setia Budi,RS Wisma Atlet,1,24
202107,Puskesmas tebet,RS Wisma Atlet,1,11
202107,Puskesmas Ciracas,RS Wisma Atlet,1,24
202107,Puskesmas Sawah Besar,RS Wisma Atlet,1,20
202107,PDC Pertamina Jaya,RS Wisma Atlet,1,10
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,30
202107,Puskesmas Cakung,RS Wisma Atlet,1,10
202107,Puskesmas Penjaringan,RS Wisma Atlet,1,8
202107,Puskesmas Pancoran,RS Wisma Atlet,1,21
202107,Puskesmas Duren Sawit,RS Wisma Atlet,1,11
202107,Puskesmas Jagakarsa,RS Wisma Atlet,1,6
202107,Puskesmas Pulo Gadung,RS Wisma Atlet,1,11
202107,RS Marinir Cilandak,RS Wisma Atlet,1,11
202107,Puskesmas Pasar Minggu,RS Wisma Atlet,1,21
202107,Puskesmas Tanjung Priok,RS Wisma Atlet,1,10
202107,Puskesmas Makasar,RS Wisma Atlet,1,9
202107,Puskesmas Pulo Gadung Tahap II,RS Wisma Atlet,1,10
202107,Puskesmas Kembangan,RS Wisma Atlet,1,7
202107,Puskesmas Cakung Tahap II,RS Wisma Atlet,1,7
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,12
202107,Puskesmas Setia Budi,RS Wisma Atlet,1,14
202107,Puskesmas Koja,RS Wisma Atlet,1,9
202107,Puskesmas Cilincing,RS Wisma Atlet,1,10
202107,Puskesmas Matraman,RS Wisma Atlet,1,16
202107,Puskesmas Pancoran,RS Wisma Atlet,1,12
202107,Puskesmas Palmerah,RS Wisma Atlet,1,7
202107,Puskesmas Ciracas,RS Wisma Atlet,1,18
202107,Puskesmas Cakung,RS Wisma Atlet,1,8
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,25
202107,Puskesmas Tebet,RS Wisma Atlet,1,16
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,9
202107,Puskesmas Pasar Minggu,RS Wisma Atlet,1,17
202107,RS Marinir Cilandak,RS Wisma Atlet,1,5
202107,Puskesmas Cilincing,RS Wisma Atlet,1,18
202107,Puskesmas Gambir,RS Wisma Atlet,1,15
202107,Puskesmas Tebet,RS Wisma Atlet,1,8
202107,Puskesmas Makasar,RS Wisma Atlet,1,2
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,16
202107,Puskesmas Tanah Abang,RS Wisma Atlet,1,8
202107,Puskesmas Ciracas,RS Wisma Atlet,1,19
202107,Puskesmas Koja,RS Wisma Atlet,1,7
202107,Puskesmas Matraman,RS Wisma Atlet,1,22
202107,RS Marinir Cilandak,RS Wisma Atlet,1,8
202107,Puskesmas Kemayoran,RS Wisma Atlet,1,12
202108,RUTE REGULER,RUTE 18 (MERUYA - CILEDUG),0,2
202108,RUTE REGULER,RUTE 19 (BENDUNGAN HILIR - KEMANGGISAN),19,2
202108,RUTE REGULER,RUTE 20 (KEMANGGISAN - DAAN MOGOT),6,2
202108,RUTE ZONASI,ZONASI 1 (PD.GEDE - CONDET - RANCO),21,2
202108,RUTE ZONASI,ZONASI 2 (KP.MELAYU - RAWAMANGUN),14,2
202108,RUTE ZONASI,ZONASI 3 (TERMINAL KALIDERES - KAMAL),13,2
202108,RUTE ZONASI,ZONASI 4 (KALIDERES - SEMANAN - DURI KOSAMBI),3,2
202108,RUTE ZONASI,ZONASI 5 (PULOGADUNG - MARDANI - PASEBAN),12,2
202108,RUTE ZONASI,ZONASI 6 (CAWANG - RAGUNAN),14,2
202108,RUTE ZONASI,ZONASI 7 (RAWAMANGUN - MANGGARAI - CIKINI),8,2
202108,RUTE ZONASI,ZONASI 8 (LUBANG BUAYA - DUKU.5 (JASA MARGA) - KP.RAMBUTAN - RANCO),0,2
202108,RUTE ZONASI,ZONASI 9 (ROROTAN - MARUNDA),32,2
202108,RUTE ZONASI,ZONASI 10 (RUSUNAWA - CILINCING),2,2
202108,RUTE ZONASI,ZONASI 11 (RUSUN KAPUK MUARA - JEMBATAN LIMA - CIDENG),5,2
202108,RUTE ZONASI,ZONASI 12 (RUSUN RAWABEBEK - CAKUNG TIMUR - ROROTAN),7,2
202108,RUTE ZONASI,ZONASI 13 (CIPEDAK ? SRENGSENG SAWAH),6,2
202108,PENJARINGAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,7,132
202108,TANJUNG PRIOK,Sentra Vaksinasi terdekat dari lokasi penjemputan,1,0
202108,CAKUNG,Sentra Vaksinasi terdekat dari lokasi penjemputan,42,1480
202108,CIPAYUNG,Sentra Vaksinasi terdekat dari lokasi penjemputan,3,58
202108,CIRACAS,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,DUREN SAWIT,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,JATINEGARA,Sentra Vaksinasi terdekat dari lokasi penjemputan,7,103
202108,KRAMAT JATI,Sentra Vaksinasi terdekat dari lokasi penjemputan,4,96
202108,MAKASAR,Sentra Vaksinasi terdekat dari lokasi penjemputan,10,134
202108,MATRAMAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,1,13
202108,PASAR REBO,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,PULO GADUNG,Sentra Vaksinasi terdekat dari lokasi penjemputan,4,140
202108,CEMPAKA PUTIH,Sentra Vaksinasi terdekat dari lokasi penjemputan,1,13
202108,GAMBIR,Sentra Vaksinasi terdekat dari lokasi penjemputan,1,28
202108,JOHAR BARU,Sentra Vaksinasi terdekat dari lokasi penjemputan,1,7
202108,KEMAYORAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,2,46
202108,MENTENG,Sentra Vaksinasi terdekat dari lokasi penjemputan,1,9
202108,SAWAH BESAR,Sentra Vaksinasi terdekat dari lokasi penjemputan,2,26
202108,SENEN,Sentra Vaksinasi terdekat dari lokasi penjemputan,6,38
202108,TANAH ABANG,Sentra Vaksinasi terdekat dari lokasi penjemputan,22,475
202108,CILANDAK,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,JAGAKARSA,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,KEBAYORAN BARU,Sentra Vaksinasi terdekat dari lokasi penjemputan,9,261
202108,KEBAYORAN LAMA,Sentra Vaksinasi terdekat dari lokasi penjemputan,30,829
202108,MAMPANG PRAPATAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,PANCORAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,4,43
202108,PASAR MINGGU,Sentra Vaksinasi terdekat dari lokasi penjemputan,12,218
202108,PESANGGRAHAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,SETIABUDI,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,TEBET,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,CENGKARENG,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,GROGOL PETAMBURAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,KALIDERES,Sentra Vaksinasi terdekat dari lokasi penjemputan,3,57
202108,KEBON JERUK,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,KEMBANGAN,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,PALMERAH,Sentra Vaksinasi terdekat dari lokasi penjemputan,0,0
202108,TAMAN SARI,Sentra Vaksinasi terdekat dari lokasi penjemputan,1,2
202108,TAMBORA,Sentra Vaksinasi terdekat dari lokasi penjemputan,2,37
202108,RS Wisma Atlet (Vaksinator Nakes),CILINCING,26,332
202108,RS Wisma Atlet (Vaksinator Nakes),KELAPA GADING,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),KOJA,26,313
202108,RS Wisma Atlet (Vaksinator Nakes),PADEMANGAN,37,513
202108,RS Wisma Atlet (Vaksinator Nakes),PENJARINGAN,10,154
202108,RS Wisma Atlet (Vaksinator Nakes),TANJUNG PRIOK,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),CAKUNG,2,19
202108,RS Wisma Atlet (Vaksinator Nakes),CIPAYUNG,34,398
202108,RS Wisma Atlet (Vaksinator Nakes),CIRACAS,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),DUREN SAWIT,38,482
202108,RS Wisma Atlet (Vaksinator Nakes),JATINEGARA,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),KRAMAT JATI,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),MAKASAR,2,20
202108,RS Wisma Atlet (Vaksinator Nakes),MATRAMAN,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),PASAR REBO,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),PULO GADUNG,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),CEMPAKA PUTIH,2,10
202108,RS Wisma Atlet (Vaksinator Nakes),GAMBIR,4,19
202108,RS Wisma Atlet (Vaksinator Nakes),JOHAR BARU,7,35
202108,RS Wisma Atlet (Vaksinator Nakes),KEMAYORAN,9,45
202108,RS Wisma Atlet (Vaksinator Nakes),MENTENG,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),SAWAH BESAR,16,105
202108,RS Wisma Atlet (Vaksinator Nakes),SENEN,2,10
202108,RS Wisma Atlet (Vaksinator Nakes),TANAH ABANG,32,141
202108,RS Wisma Atlet (Vaksinator Nakes),CILANDAK,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),JAGAKARSA,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),KEBAYORAN BARU,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),KEBAYORAN LAMA,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),MAMPANG PRAPATAN,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),PANCORAN,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),PASAR MINGGU,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),PESANGGRAHAN,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),SETIABUDI,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),TEBET,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),CENGKARENG,78,926
202108,RS Wisma Atlet (Vaksinator Nakes),GROGOL PETAMBURAN,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),KALIDERES,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),KEBON JERUK,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),KEMBANGAN,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),PALMERAH,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),TAMAN SARI,0,0
202108,RS Wisma Atlet (Vaksinator Nakes),TAMBORA,0,0
202108,SUDIN PEMUDA & OLAHRAGA JAKARTA UTARA,HOTEL C?ONE PULOMAS,60,2
202108,SUDIN PEMUDA & OLAHRAGA JAKARTA UTARA,KANTOR WALIKOTA JAKARTA UTARA,57,2
202108,SUDIN PEMUDA & OLAHRAGA JAKARTA PUSAT,HOTEL YELLOW HARMONI,62,2
202108,SUDIN PEMUDA & OLAHRAGA JAKARTA UTARA,KANTOR WALIKOTA JAKARTA UTARA,90,2
202108,SUDIN PEMUDA & OLAHRAGA JAKARTA PUSAT,KANTOR WALIKOTA JAKARTA PUSAT,66,2
202108,SUDIN PEMUDA & OLAHRAGA JAKARTA SELATAN,KANTOR WALIKOTA JAKARTA SELATAN,27,1
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,CILINCING,3,284
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KELAPA GADING,3,183
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KOJA,3,349
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PADEMANGAN,3,219
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PENJARINGAN,3,128
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,TANJUNG PRIOK,3,650
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,CAKUNG,3,1012
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,CIPAYUNG,3,498
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,CIRACAS,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,DUREN SAWIT,3,95
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,JATINEGARA,3,104
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KRAMAT JATI,3,622
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,MAKASAR,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,MATRAMAN,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PASAR REBO,3,394
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PULO GADUNG,3,381
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,CEMPAKA PUTIH,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,GAMBIR,3,256
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,JOHAR BARU,3,206
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KEMAYORAN,3,120
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,MENTENG,3,689
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,SAWAH BESAR,3,131
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,SENEN,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,TANAH ABANG,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,CILANDAK,3,359
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,JAGAKARSA,3,331
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KEBAYORAN BARU,3,160
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KEBAYORAN LAMA,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,MAMPANG PRAPATAN,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PANCORAN,3,386
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PASAR MINGGU,3,159
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PESANGGRAHAN,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,SETIABUDI,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,TEBET,3,130
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,CENGKARENG,3,80
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,GROGOL PETAMBURAN,3,0
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KALIDERES,3,303
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KEBON JERUK,3,528
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,KEMBANGAN,3,98
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,PALMERAH,3,559
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,TAMAN SARI,3,100
202108,PESERTA VAKSINASI KELILING BUS SEKOLAH,TAMBORA,3,433
202108,PASIEN COVID19 YANG SUDAH SELESAI ISOLASI DARI RUSUN NAGRAK,JAKARTA UTARA,1,39
202108,PASIEN COVID19 YANG SUDAH SELESAI ISOLASI DARI RUSUN NAGRAK,JAKARTA TIMUR,1,13
202108,PASIEN COVID19 YANG SUDAH SELESAI ISOLASI DARI RUSUN NAGRAK,JAKARTA PUSAT,1,12
202108,PASIEN COVID19 YANG SUDAH SELESAI ISOLASI DARI RUSUN NAGRAK,JAKARTA SELATAN,1,7
202108,PASIEN COVID19 YANG SUDAH SELESAI ISOLASI DARI RUSUN NAGRAK,JAKARTA BARAT,1,6
202108,RUTE REGULER,RUTE 1 (LAP.BANTENG - GALUR - P.KEMERDEKAAN),6,2
202108,RUTE REGULER,RUTE 2 (PLUMPANG - SUNTER - KEMAYORAN),4,2
202108,RUTE REGULER,RUTE 3 (GANDARIA - H E K - TMII),5,2
202108,RUTE REGULER,RUTE 4A (P.KEMERDEKAAN - PULOGADUNG - BOR - PD.KOPI),8,2
202108,RUTE REGULER,RUTE 4B (P.KEMERDEKAAN - PULOGADUNG - PULOGEBANG - PD.KOPI),8,2
202108,RUTE REGULER,RUTE 5 (KP.MELAYU - TMII - CEGER),5,2
202108,RUTE REGULER,RUTE 6 (PS.MINGGU - BUNCIT - KEBAYORAN PTIK),5,2
202108,RUTE REGULER,RUTE 7 (PS.MINGGU - RANCO - LT.AGUNG - UI),6,2
202108,RUTE REGULER,RUTE 8 (PS.MINGGU - PANCORAN - MANGGARAI),5,2
202108,RUTE REGULER,RUTE 9 (CILINCING - PLUMPANG - P.KEMERDEKAAN),6,2
202108,RUTE REGULER,RUTE 10 (KP.MELAYU - LAP.BANTENG),10,2
202108,RUTE REGULER,RUTE 11 (BLOK M - CILEDUG),26,2
202108,RUTE REGULER,RUTE 12 (TERMINAL KALIDERES - GAJAH MADA),10,2
202108,RUTE REGULER,RUTE 13 (PULOGADUNG - PD.BAMBU - KALI MALANG - CAWANG - PGC),2,2
202108,RUTE REGULER,RUTE 14 (BLOK M - PD.LABU),3,2
